contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist 4,Short Term - Berkeley",000008604,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008604,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008605,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008605,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008605,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008606,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008606,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008606,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008607,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008607,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008607,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008608,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008608,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008608,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008609,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008609,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008609,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008610,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008610,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008610,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008611,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008611,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008611,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008612,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008612,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008612,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008613,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008613,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008613,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008614,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008614,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008614,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008615,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008615,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008615,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008616,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008616,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008616,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008617,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008617,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008617,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008618,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008618,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008618,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008619,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008619,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008619,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008620,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008620,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008620,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008621,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008621,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008621,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008622,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008622,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008622,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008623,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008623,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008623,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008624,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008624,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008624,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008625,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008625,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008625,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008626,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008626,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008626,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008627,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008627,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008627,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008628,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008628,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008628,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008629,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008629,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008629,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008630,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008630,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008630,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008631,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008631,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008631,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008632,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008632,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008632,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008633,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008633,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008633,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008634,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008634,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008634,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008635,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008635,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008635,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008636,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008636,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008636,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008637,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008637,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008637,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008638,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008638,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008638,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008639,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008639,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008639,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008640,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008640,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008640,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008641,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008641,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008641,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008642,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008642,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008642,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008643,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008643,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008643,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008644,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008644,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008644,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008645,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008645,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008645,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008646,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008646,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008646,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008647,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008647,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008647,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008648,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008648,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008648,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008649,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008649,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008649,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008650,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008650,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008650,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008651,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008651,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008651,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008652,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008652,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008652,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008653,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008653,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008653,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008654,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008654,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008654,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008655,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008655,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008655,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008656,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008656,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008656,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008657,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008657,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008657,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008658,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008658,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008658,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008659,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008659,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008659,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008660,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008660,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008660,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008661,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008661,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008661,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008662,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008662,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008662,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008663,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008663,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008663,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008664,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008664,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008664,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008665,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008665,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008665,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008666,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008666,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008666,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008667,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008667,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008667,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008668,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008668,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008668,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008669,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008669,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008669,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008670,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008670,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008670,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008671,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008671,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008671,0000001,Election Day - 400C,208010,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008672,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008672,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008672,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008673,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008673,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008673,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008674,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008674,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008674,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008675,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008675,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008675,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008676,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008676,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008676,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008677,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008677,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008677,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008678,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008678,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008678,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008679,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008679,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008679,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008680,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008680,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008680,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008681,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008681,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008681,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008682,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008682,0000001,Election Day - 400C,208010,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008682,0000001,Election Day - 400C,208010,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008683,0000001,Election Day - 400C,208010,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008683,0000001,Election Day - 400C,208010,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008683,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008684,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008684,0000001,Election Day - 400C,208010,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000008684,0000001,Election Day - 400C,208010,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000008685,0000001,Election Day - 400C,208010,1,BEN GOULD,0,0
