contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099800,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099801,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099801,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099801,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099802,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099802,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099802,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099803,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099803,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099803,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099804,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099804,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099804,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099805,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099805,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099805,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099806,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099806,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099806,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099807,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099807,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099807,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099808,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099808,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099808,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099809,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099809,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099809,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099810,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099810,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099810,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099811,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099811,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099811,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099812,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099812,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099812,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099813,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099813,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099813,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099814,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099814,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099814,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099815,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099815,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099815,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099816,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099816,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099816,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099817,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099817,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099817,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099818,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099818,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099818,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099819,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099819,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099819,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099820,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099820,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099820,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099821,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099821,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099821,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099822,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099822,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099822,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099823,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099823,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099823,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099824,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099824,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099824,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099825,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099825,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099825,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099826,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099826,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099826,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099827,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099827,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099827,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099828,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099828,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099828,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099829,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099829,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099829,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099830,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099830,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099830,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099831,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099831,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099831,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099832,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099832,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099832,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099833,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099833,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099833,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099834,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099834,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099834,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099835,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099835,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099835,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099836,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099836,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099836,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099837,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099837,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099837,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099838,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099838,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099838,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099839,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099839,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099839,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099840,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099840,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099840,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099841,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099841,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099841,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099842,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099842,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099842,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099843,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099843,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099843,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099844,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099844,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099844,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099845,0000090,Election Day - Insight,209100,1,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099845,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099845,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099846,0000090,Election Day - Insight,209100,1,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099846,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099846,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099847,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099847,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099847,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099848,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099848,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099848,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099849,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099849,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099849,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099850,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099850,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099850,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099851,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099851,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099851,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099852,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099852,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099852,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099853,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099853,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099853,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099854,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099854,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099854,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099855,0000090,Election Day - Insight,209100,1,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099855,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099855,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099856,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099856,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099856,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099857,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099857,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099857,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099858,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099858,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099858,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099859,0000090,Election Day - Insight,209100,1,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099859,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099859,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099860,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099860,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099860,0000090,Election Day - Insight,209100,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099861,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099861,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099861,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099862,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099862,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099862,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099863,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099863,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099863,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099864,0000090,Election Day - Insight,209100,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099864,0000090,Election Day - Insight,209100,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099864,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099865,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099865,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099865,0000090,Election Day - Insight,209100,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099866,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099866,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099866,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099867,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099867,0000090,Election Day - Insight,209100,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099867,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099868,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099868,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099868,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099869,0000090,Election Day - Insight,209100,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099869,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099869,0000090,Election Day - Insight,209100,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099870,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099870,0000090,Election Day - Insight,209100,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099870,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099871,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099871,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099871,0000090,Election Day - Insight,209100,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099872,0000090,Election Day - Insight,209100,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000099872,0000090,Election Day - Insight,209100,2,DARRYL MOORE,0,0
