contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158759,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158759,0000035,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158759,0000035,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158760,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158760,0000035,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158760,0000035,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158761,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158761,0000035,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158761,0000035,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158762,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158762,0000035,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158762,0000035,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158763,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158763,0000035,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158763,0000035,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158764,0000035,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158764,0000035,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158764,0000035,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158765,0000035,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158765,0000035,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158765,0000035,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158766,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158766,0000035,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158766,0000035,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158767,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158767,0000035,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158767,0000035,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158768,0000035,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158768,0000035,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158768,0000035,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158769,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158769,0000035,Vote by Mail - 400C,204510,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158769,0000035,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158770,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158770,0000035,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158770,0000035,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158771,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158771,0000035,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158771,0000035,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158772,0000035,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158772,0000035,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158772,0000035,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158773,0000035,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158773,0000035,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000158773,0000035,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159186,0000035,Vote by Mail - 400C,208310,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159186,0000035,Vote by Mail - 400C,208310,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159186,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159187,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159187,0000035,Vote by Mail - 400C,208310,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159187,0000035,Vote by Mail - 400C,208310,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159188,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159188,0000035,Vote by Mail - 400C,208310,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159188,0000035,Vote by Mail - 400C,208310,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159189,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159189,0000035,Vote by Mail - 400C,208310,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159189,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159190,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159190,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159190,0000035,Vote by Mail - 400C,208310,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159191,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159191,0000035,Vote by Mail - 400C,208310,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159191,0000035,Vote by Mail - 400C,208310,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159192,0000035,Vote by Mail - 400C,208310,1,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159192,0000035,Vote by Mail - 400C,208310,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159192,0000035,Vote by Mail - 400C,208310,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159193,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159193,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159193,0000035,Vote by Mail - 400C,208310,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159194,0000035,Vote by Mail - 400C,208310,1,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159194,0000035,Vote by Mail - 400C,208310,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159194,0000035,Vote by Mail - 400C,208310,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159195,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159195,0000035,Vote by Mail - 400C,208310,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159195,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159196,0000035,Vote by Mail - 400C,208310,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159196,0000035,Vote by Mail - 400C,208310,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159196,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159197,0000035,Vote by Mail - 400C,208310,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159197,0000035,Vote by Mail - 400C,208310,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159197,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159198,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159198,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159198,0000035,Vote by Mail - 400C,208310,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159199,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159199,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159199,0000035,Vote by Mail - 400C,208310,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159200,0000035,Vote by Mail - 400C,208310,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159200,0000035,Vote by Mail - 400C,208310,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159200,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159201,0000035,Vote by Mail - 400C,208310,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159201,0000035,Vote by Mail - 400C,208310,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159201,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159202,0000035,Vote by Mail - 400C,208310,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159202,0000035,Vote by Mail - 400C,208310,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159202,0000035,Vote by Mail - 400C,208310,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159203,0000035,Vote by Mail - 400C,208310,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159203,0000035,Vote by Mail - 400C,208310,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159203,0000035,Vote by Mail - 400C,208310,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159204,0000035,Vote by Mail - 400C,208310,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159204,0000035,Vote by Mail - 400C,208310,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159204,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159205,0000035,Vote by Mail - 400C,208310,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159205,0000035,Vote by Mail - 400C,208310,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159205,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159206,0000035,Vote by Mail - 400C,208310,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159206,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159206,0000035,Vote by Mail - 400C,208310,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159207,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159207,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159207,0000035,Vote by Mail - 400C,208310,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159208,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159208,0000035,Vote by Mail - 400C,208310,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159208,0000035,Vote by Mail - 400C,208310,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159209,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159209,0000035,Vote by Mail - 400C,208310,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159209,0000035,Vote by Mail - 400C,208310,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159210,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159210,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159210,0000035,Vote by Mail - 400C,208310,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159211,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159211,0000035,Vote by Mail - 400C,208310,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159211,0000035,Vote by Mail - 400C,208310,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159212,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159212,0000035,Vote by Mail - 400C,208310,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159212,0000035,Vote by Mail - 400C,208310,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159213,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159213,0000035,Vote by Mail - 400C,208310,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159213,0000035,Vote by Mail - 400C,208310,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159214,0000035,Vote by Mail - 400C,208310,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159214,0000035,Vote by Mail - 400C,208310,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159214,0000035,Vote by Mail - 400C,208310,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159215,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159215,0000035,Vote by Mail - 400C,208500,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159215,0000035,Vote by Mail - 400C,208500,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159216,0000035,Vote by Mail - 400C,208500,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159216,0000035,Vote by Mail - 400C,208500,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159216,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159217,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159217,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159217,0000035,Vote by Mail - 400C,208500,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159218,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159218,0000035,Vote by Mail - 400C,208500,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159218,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159219,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159219,0000035,Vote by Mail - 400C,208500,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159219,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159220,0000035,Vote by Mail - 400C,208500,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159220,0000035,Vote by Mail - 400C,208500,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159220,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159221,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159221,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159221,0000035,Vote by Mail - 400C,208500,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159222,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159222,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159222,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159223,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159223,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159223,0000035,Vote by Mail - 400C,208500,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159224,0000035,Vote by Mail - 400C,208500,1,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159224,0000035,Vote by Mail - 400C,208500,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159224,0000035,Vote by Mail - 400C,208500,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159225,0000035,Vote by Mail - 400C,208500,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159225,0000035,Vote by Mail - 400C,208500,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159225,0000035,Vote by Mail - 400C,208500,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159226,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159226,0000035,Vote by Mail - 400C,208500,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159226,0000035,Vote by Mail - 400C,208500,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159227,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159227,0000035,Vote by Mail - 400C,208500,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159227,0000035,Vote by Mail - 400C,208500,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159228,0000035,Vote by Mail - 400C,208500,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159228,0000035,Vote by Mail - 400C,208500,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159228,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159229,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159229,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159229,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159230,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159230,0000035,Vote by Mail - 400C,208500,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159230,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159231,0000035,Vote by Mail - 400C,208500,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159231,0000035,Vote by Mail - 400C,208500,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159231,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159232,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159232,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159232,0000035,Vote by Mail - 400C,208500,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159233,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159233,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159233,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159234,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159234,0000035,Vote by Mail - 400C,208500,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159234,0000035,Vote by Mail - 400C,208500,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159235,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159235,0000035,Vote by Mail - 400C,208500,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159235,0000035,Vote by Mail - 400C,208500,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159236,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159236,0000035,Vote by Mail - 400C,208500,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159236,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159237,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159237,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159237,0000035,Vote by Mail - 400C,208500,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159238,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159238,0000035,Vote by Mail - 400C,208500,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159238,0000035,Vote by Mail - 400C,208500,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159239,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159239,0000035,Vote by Mail - 400C,208500,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159239,0000035,Vote by Mail - 400C,208500,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159240,0000035,Vote by Mail - 400C,208500,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159240,0000035,Vote by Mail - 400C,208500,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159240,0000035,Vote by Mail - 400C,208500,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159241,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159241,0000035,Vote by Mail - 400C,208500,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159241,0000035,Vote by Mail - 400C,208500,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000159242,0000035,Vote by Mail - 400C,208500,1,BEN BARTLETT,0,0
